event_id,dataset_index,particle_valid,particle_truth,particle_pred,particle_correct,particle_confidence,p_muon,p_electron,p_photon,p_proton,stop_truth,stop_pred,stop_probability,stop_threshold,stop_case,hit_channels,trigger_bars,total_edep_MeV,max_channel_edep_MeV,hodoscopes_hit,time_span_ns,spatial_span_mm,hodo0_edep_MeV,hodo1_edep_MeV,hodo2_edep_MeV
320825,17344,1,electron,photon,0,0.6376212239265442,0.011395703069865704,0.350974977016449,0.6376212239265442,8.104155313048977e-06,0,1,0.9552220106124878,0.7809543609619141,FP,12,4,19.508136749267578,6.894513130187988,2,4.450153350830078,665.7966918945312,0.40367448329925537,19.104461669921875,0.0
607846,32816,1,photon,photon,1,0.7401106953620911,0.05477633327245712,0.20421305298805237,0.7401106953620911,0.0008999121491797268,0,1,0.8536601662635803,0.7809543609619141,FP,15,10,63.961578369140625,20.17366600036621,3,4.698719024658203,1363.601806640625,3.266188144683838,53.77372741699219,6.921666622161865
541089,29145,1,electron,electron,1,0.8917617201805115,0.10360630601644516,0.8917617201805115,0.004102606326341629,0.0005294465227052569,0,1,0.8060159683227539,0.7809543609619141,FP,6,4,23.59588050842285,7.604896545410156,1,0.6769981384277344,203.27569580078125,0.0,0.0,23.59588050842285
940250,50697,1,muon,electron,0,0.7518978118896484,0.1251574009656906,0.7518978118896484,0.12284423410892487,0.00010058240150101483,0,1,0.8070982694625854,0.7809543609619141,FP,6,4,20.302833557128906,6.589670181274414,1,1.5336074829101562,184.4447784423828,0.0,0.0,20.302833557128906
538347,28993,1,electron,electron,1,0.9593803882598877,0.023425517603754997,0.9593803882598877,0.01699378900229931,0.0002003304980462417,0,1,0.8860459327697754,0.7809543609619141,FP,6,4,21.889663696289062,9.542637825012207,1,0.6729660034179688,190.991943359375,0.0,0.0,21.889663696289062
713435,38568,1,electron,electron,1,0.7965483665466309,0.007484157104045153,0.7965483665466309,0.19592177867889404,4.564578557619825e-05,0,1,0.8015303015708923,0.7809543609619141,FP,26,14,98.62448120117188,17.64450454711914,3,4.828727722167969,1316.4996337890625,57.74660110473633,24.371749877929688,16.506139755249023
709064,38337,1,proton,proton,1,0.9466111660003662,0.032213855534791946,0.016186879947781563,0.004988075699657202,0.9466111660003662,0,1,0.9614425301551819,0.7809543609619141,FP,4,4,114.6133041381836,38.867958068847656,1,0.7466926574707031,54.274696350097656,0.0,0.0,114.6133041381836
18437,1024,1,muon,photon,0,0.7266892194747925,0.049889516085386276,0.22341641783714294,0.7266892194747925,4.965019343217136e-06,0,1,0.9832131862640381,0.7809543609619141,FP,11,9,40.30961990356445,8.335426330566406,2,2.065481185913086,736.6105346679688,17.24436378479004,23.065258026123047,0.0
32291,1780,1,electron,electron,1,0.7919023633003235,0.09782171994447708,0.7919023633003235,0.11025646328926086,1.9444561985437758e-05,0,1,0.9811065196990967,0.7809543609619141,FP,14,8,66.22776794433594,16.044771194458008,2,6.015325546264648,930.1079711914062,0.0,37.32513427734375,28.90262794494629
901788,48548,1,proton,proton,1,0.8410751819610596,0.02128610759973526,0.056102339178323746,0.08153636008501053,0.8410751819610596,0,1,0.9089900851249695,0.7809543609619141,FP,4,4,65.95738220214844,26.857149124145508,1,0.46331024169921875,70.31212615966797,65.95738220214844,0.0,0.0
171052,9297,1,electron,electron,1,0.7270432710647583,0.2198411524295807,0.7270432710647583,0.05075507238507271,0.0023604482412338257,0,1,0.8490239381790161,0.7809543609619141,FP,8,7,42.57914352416992,11.40716552734375,2,2.961698532104492,889.1983032226562,0.0,2.555327892303467,40.02381896972656
81114,4472,1,muon,photon,0,0.5488466620445251,0.08576177805662155,0.36484581232070923,0.5488466620445251,0.0005457262159325182,0,1,0.9516715407371521,0.7809543609619141,FP,6,4,25.643722534179688,13.004390716552734,1,0.8983149528503418,194.69561767578125,25.643722534179688,0.0,0.0
460448,24791,1,photon,electron,0,0.9741588830947876,0.005250443704426289,0.9741588830947876,0.02058219350874424,8.469673957733903e-06,0,1,0.9522800445556641,0.7809543609619141,FP,9,5,16.857303619384766,6.595578193664551,2,4.4655609130859375,697.7687377929688,0.0,0.1876133382320404,16.669689178466797
359526,19409,1,electron,electron,1,0.8883112072944641,0.09471465647220612,0.8883112072944641,0.016960257664322853,1.3844266504747793e-05,0,1,0.8898225426673889,0.7809543609619141,FP,4,4,11.335554122924805,7.924021244049072,1,0.1988849639892578,51.46571731567383,0.0,0.0,11.335554122924805
9882,550,1,muon,photon,0,0.49694696068763733,0.14093568921089172,0.3615753948688507,0.49694696068763733,0.0005419315421022475,0,1,0.8498657941818237,0.7809543609619141,FP,5,4,26.38702392578125,9.48144817352295,1,0.19528889656066895,65.599365234375,0.0,26.387025833129883,0.0
826290,44553,1,muon,photon,0,0.8581543564796448,0.044973548501729965,0.09672538936138153,0.8581543564796448,0.00014669720258098096,0,1,0.9728983640670776,0.7809543609619141,FP,6,4,24.650070190429688,11.487751007080078,1,1.3478622436523438,192.77447509765625,24.650070190429688,0.0,0.0
226135,12231,1,photon,electron,0,0.9231658577919006,0.05013164505362511,0.9231658577919006,0.02356593683362007,0.003136485116556287,0,1,0.9247400164604187,0.7809543609619141,FP,7,4,26.828432083129883,12.258697509765625,1,1.8463096618652344,183.12242126464844,0.0,0.0,26.828432083129883
887591,47795,1,muon,electron,0,0.7581568956375122,0.20124325156211853,0.7581568956375122,0.04043643921613693,0.00016337937267962843,0,1,0.9085099101066589,0.7809543609619141,FP,15,11,70.39341735839844,12.314826011657715,3,3.777587890625,1185.3896484375,23.433597564697266,21.53350830078125,25.426311492919922
